player_feb_id,season_id,games,avg_min,avg_ast,avg_trb,avg_tov,avg_2pa,avg_3pa,fg2_pct,fg3_pct,cluster,cluster_name
2816298,2025,12,24.131944444444443,1.0,6.166666666666667,1.8333333333333333,6.25,5.25,0.3887566137566138,0.387037037037037,1,Interiors físics
2648564,2023-2024,26,33.455128205128204,1.5,8.153846153846153,3.0,10.961538461538462,0.9615384615384616,0.6078545386237694,0.1862745098039215,1,Interiors físics
1384586,2025,12,27.73194444444444,3.8333333333333335,5.25,2.833333333333333,4.333333333333333,1.5,0.3952380952380952,0.4351851851851852,1,Interiors físics
1246691,2023-2024,23,23.016666666666666,2.739130434782609,1.8695652173913044,2.4782608695652173,2.4782608695652173,3.5217391304347827,0.4172932330827067,0.3228260869565217,1,Interiors físics
1451287,2023-2024,13,26.93717948717949,1.5384615384615383,6.538461538461538,2.6923076923076925,9.384615384615383,0.3846153846153846,0.3605769230769231,0.0,1,Interiors físics
2070892,2023-2024,23,11.502898550724638,0.217391304347826,2.3043478260869565,0.8260869565217391,1.9565217391304348,0.3043478260869565,0.2802083333333333,0.0,0,Jugadors equilibrats
2034984,2024-2025,22,20.75075757575757,3.363636363636364,2.4545454545454546,1.818181818181818,5.954545454545454,2.3181818181818183,0.4585703978561121,0.2341269841269841,1,Interiors físics
2275883,2025,12,27.681944444444444,2.833333333333333,1.8333333333333333,2.083333333333333,5.083333333333333,7.583333333333333,0.5540223665223665,0.2493386243386243,1,Interiors físics
1948057,2023-2024,26,22.032692307692308,1.807692307692308,1.7307692307692308,1.7307692307692308,2.576923076923077,3.269230769230769,0.3243055555555555,0.2076923076923077,0,Jugadors equilibrats
1521307,2025,12,22.52916666666667,2.583333333333333,2.583333333333333,1.5833333333333333,4.0,2.833333333333333,0.3462121212121212,0.1388888888888888,1,Interiors físics
2639435,2024-2025,17,25.430392156862744,1.2352941176470589,7.529411764705882,2.176470588235294,6.294117647058823,3.823529411764706,0.6066387860505508,0.2540616246498599,1,Interiors físics
1613545,2023-2024,26,30.221153846153847,1.1923076923076923,7.1923076923076925,1.5769230769230769,7.3076923076923075,0.6923076923076923,0.3682234432234432,0.1794871794871795,1,Interiors físics
1827474,2024-2025,20,14.356666666666666,2.05,1.7,1.3,2.05,2.15,0.5294117647058824,0.2322222222222222,0,Jugadors equilibrats
2323195,2024-2025,8,16.483333333333334,1.0,1.625,2.5,1.0,2.875,0.8333333333333334,0.2976190476190476,0,Jugadors equilibrats
1596142,2025,10,19.063333333333333,1.3,1.3,0.7,1.7,4.0,0.369047619047619,0.325,0,Jugadors equilibrats
1526980,2024-2025,18,10.380555555555556,0.2222222222222222,2.7222222222222223,0.3333333333333333,1.8888888888888888,0.2222222222222222,0.4393939393939394,0.0,0,Jugadors equilibrats
1596006,2024-2025,23,26.144202898550727,3.347826086956522,4.173913043478261,2.1739130434782608,4.782608695652174,4.173913043478261,0.4457384403036576,0.219047619047619,1,Interiors físics
2557086,2025,11,14.72878787878788,0.5454545454545454,1.4545454545454546,0.9090909090909092,0.5454545454545454,1.9090909090909087,0.6,0.2,0,Jugadors equilibrats
1086144,2025,9,17.303703703703704,1.5555555555555556,2.6666666666666665,1.4444444444444444,1.0,3.4444444444444446,0.5714285714285714,0.2770833333333333,0,Jugadors equilibrats
1394220,2025,8,5.56875,0.375,0.625,0.125,0.25,1.375,0.0,0.0833333333333333,0,Jugadors equilibrats
2118968,2025,12,15.929166666666667,0.3333333333333333,2.833333333333333,0.3333333333333333,1.1666666666666667,2.1666666666666665,0.511904761904762,0.2333333333333333,0,Jugadors equilibrats
